user_id,group,converted,revenue,session_duration_sec,pages_viewed,clicks,device_type,traffic_source,date
usr_a_13357,A,0,0.00,133,2,21,Mobile,Email,2026-05-04
usr_a_13358,A,0,0.00,135,6,20,Desktop,Email,2026-05-04
usr_a_13359,A,0,0.00,160,4,17,Desktop,Paid,2026-05-04
usr_a_13360,A,1,0.00,155,2,14,Desktop,Paid,2026-05-04
usr_a_13361,A,0,0.00,156,3,18,Mobile,Paid,2026-05-04
usr_a_13362,A,0,0.00,140,4,21,Mobile,Paid,2026-05-04
usr_a_13363,A,0,0.00,135,3,11,Desktop,Paid,2026-05-04
usr_a_13364,A,1,0.00,164,5,23,Mobile,Organic,2026-05-04
usr_a_13365,A,1,0.00,139,4,17,Mobile,Email,2026-05-04
usr_a_13366,A,1,0.00,167,6,15,Mobile,Organic,2026-05-04
usr_a_13367,A,0,0.00,186,4,23,Mobile,Organic,2026-05-04
usr_a_13368,A,0,0.00,152,2,13,Mobile,Paid,2026-05-04
usr_a_13369,A,0,0.00,141,6,19,Mobile,Paid,2026-05-04
usr_a_13370,A,0,0.00,133,3,14,Mobile,Paid,2026-05-04
usr_a_13371,A,1,0.00,161,6,12,Desktop,Email,2026-05-04
usr_a_13372,A,0,0.00,144,3,15,Mobile,Paid,2026-05-04
usr_a_13373,A,0,0.00,167,2,23,Desktop,Paid,2026-05-04
usr_a_13374,A,0,0.00,136,6,21,Mobile,Email,2026-05-04
usr_a_13375,A,1,0.00,178,6,22,Desktop,Organic,2026-05-04
usr_a_13376,A,1,0.00,151,3,10,Desktop,Email,2026-05-04
usr_a_13377,A,0,0.00,157,5,18,Mobile,Paid,2026-05-04
usr_a_13378,A,0,0.00,166,3,23,Mobile,Organic,2026-05-04
usr_a_13379,A,0,0.00,133,5,13,Desktop,Paid,2026-05-04
usr_a_13380,A,0,0.00,162,2,24,Mobile,Organic,2026-05-04
usr_a_13381,A,0,0.00,157,3,23,Mobile,Organic,2026-05-04
usr_a_13382,A,0,0.00,164,6,19,Desktop,Email,2026-05-04
usr_a_13383,A,1,0.00,155,3,23,Desktop,Paid,2026-05-04
usr_a_13384,A,0,0.00,156,3,16,Desktop,Organic,2026-05-04
usr_a_13385,A,1,0.00,136,4,13,Mobile,Paid,2026-05-04
usr_a_13386,A,1,0.00,169,2,21,Desktop,Paid,2026-05-04
usr_a_13387,A,0,0.00,158,2,13,Desktop,Organic,2026-05-04
usr_a_13388,A,1,0.00,130,5,24,Desktop,Email,2026-05-04
usr_a_13389,A,1,0.00,139,6,10,Desktop,Paid,2026-05-04
usr_a_13390,A,0,0.00,169,3,18,Desktop,Organic,2026-05-04
usr_a_13391,A,1,0.00,155,4,24,Mobile,Paid,2026-05-04
usr_a_13392,A,0,0.00,169,2,16,Desktop,Paid,2026-05-04
usr_a_13393,A,1,0.00,197,5,15,Desktop,Organic,2026-05-04
usr_a_13394,A,0,0.00,152,2,10,Mobile,Email,2026-05-04
usr_a_13395,A,0,0.00,161,6,18,Mobile,Paid,2026-05-04
usr_a_13396,A,0,0.00,144,4,13,Mobile,Paid,2026-05-04
usr_a_13397,A,1,0.00,141,5,12,Desktop,Paid,2026-05-04
usr_a_13398,A,0,0.00,169,5,14,Desktop,Email,2026-05-04
usr_a_13399,A,0,0.00,176,3,10,Mobile,Organic,2026-05-04
usr_a_13400,A,0,0.00,154,3,16,Desktop,Paid,2026-05-04
usr_a_13401,A,1,0.00,131,6,19,Desktop,Paid,2026-05-04
usr_a_13402,A,0,0.00,137,2,12,Mobile,Email,2026-05-04
usr_a_13403,A,1,0.00,152,3,12,Desktop,Paid,2026-05-04
usr_a_13404,A,0,0.00,150,3,20,Mobile,Email,2026-05-04
usr_a_13405,A,0,0.00,167,4,15,Desktop,Organic,2026-05-04
usr_a_13406,A,1,0.00,169,3,22,Desktop,Paid,2026-05-04
usr_a_13407,A,0,0.00,161,2,24,Mobile,Paid,2026-05-04
usr_a_13408,A,1,0.00,188,6,16,Mobile,Organic,2026-05-04
usr_a_13409,A,0,0.00,134,3,14,Desktop,Paid,2026-05-04
usr_a_13410,A,1,0.00,158,2,20,Mobile,Organic,2026-05-04
usr_a_13411,A,0,0.00,156,6,24,Mobile,Organic,2026-05-04
usr_a_13412,A,1,0.00,188,2,14,Mobile,Organic,2026-05-04
usr_a_13413,A,0,0.00,162,6,11,Mobile,Organic,2026-05-04
usr_a_13414,A,0,0.00,164,3,10,Desktop,Paid,2026-05-04
usr_a_13415,A,0,0.00,161,2,17,Desktop,Paid,2026-05-04
usr_a_13416,A,1,0.00,140,6,22,Desktop,Paid,2026-05-04
usr_a_13417,A,0,0.00,173,4,20,Desktop,Organic,2026-05-04
usr_a_13418,A,1,0.00,169,6,16,Mobile,Organic,2026-05-04
usr_a_13419,A,0,0.00,146,4,21,Desktop,Email,2026-05-04
usr_a_13420,A,0,0.00,136,3,21,Mobile,Paid,2026-05-04
usr_a_13421,A,0,0.00,166,6,18,Mobile,Organic,2026-05-04
usr_a_13422,A,1,0.00,153,3,24,Mobile,Email,2026-05-04
usr_a_13423,A,0,0.00,192,5,19,Mobile,Organic,2026-05-04
usr_a_13424,A,0,0.00,169,3,12,Mobile,Paid,2026-05-04
usr_a_13425,A,1,0.00,142,3,18,Mobile,Paid,2026-05-04
usr_a_13426,A,1,0.00,170,5,12,Desktop,Organic,2026-05-04
usr_a_13427,A,1,0.00,162,5,13,Mobile,Email,2026-05-04
usr_a_13428,A,1,0.00,158,6,22,Desktop,Paid,2026-05-04
usr_a_13429,A,0,0.00,145,3,17,Mobile,Paid,2026-05-04
usr_a_13430,A,1,0.00,148,3,23,Mobile,Paid,2026-05-04
usr_a_13431,A,0,0.00,158,6,19,Mobile,Email,2026-05-04
usr_a_13432,A,1,0.00,163,2,14,Desktop,Organic,2026-05-04
usr_a_13433,A,0,0.00,143,3,22,Desktop,Paid,2026-05-04
usr_a_13434,A,0,0.00,179,2,22,Mobile,Organic,2026-05-04
usr_a_13435,A,1,0.00,202,6,14,Desktop,Organic,2026-05-04
usr_a_13436,A,0,0.00,158,6,12,Mobile,Organic,2026-05-04
usr_a_13437,A,1,0.00,169,5,15,Desktop,Email,2026-05-04
usr_a_13438,A,0,0.00,194,2,16,Mobile,Organic,2026-05-04
usr_a_13439,A,0,0.00,188,6,10,Mobile,Organic,2026-05-04
usr_a_13440,A,0,0.00,130,2,19,Desktop,Paid,2026-05-04
usr_a_13441,A,0,0.00,182,6,16,Mobile,Organic,2026-05-04
usr_a_13442,A,1,0.00,163,5,24,Mobile,Organic,2026-05-04
usr_a_13443,A,0,0.00,191,6,20,Mobile,Organic,2026-05-04
usr_a_13444,A,0,0.00,150,2,17,Mobile,Paid,2026-05-04
usr_a_13445,A,0,0.00,164,3,23,Mobile,Organic,2026-05-04
usr_a_13446,A,1,0.00,159,5,18,Mobile,Email,2026-05-04
usr_a_13447,A,0,0.00,131,4,10,Desktop,Email,2026-05-04
usr_a_13448,A,1,0.00,162,5,11,Mobile,Organic,2026-05-04
usr_a_13449,A,0,0.00,164,2,13,Mobile,Organic,2026-05-04
usr_a_13450,A,1,0.00,174,6,19,Desktop,Organic,2026-05-04
usr_a_13451,A,1,0.00,198,3,19,Desktop,Organic,2026-05-04
usr_a_13452,A,0,0.00,138,6,16,Desktop,Email,2026-05-04
usr_a_13453,A,0,0.00,149,4,22,Mobile,Paid,2026-05-04
usr_a_13454,A,1,0.00,155,5,20,Desktop,Paid,2026-05-04
usr_a_13455,A,0,0.00,156,5,14,Desktop,Organic,2026-05-04
usr_a_13456,A,1,0.00,139,3,15,Mobile,Paid,2026-05-04
usr_a_13457,A,1,0.00,152,2,20,Desktop,Paid,2026-05-04
usr_a_13458,A,0,0.00,163,3,24,Mobile,Email,2026-05-04
usr_a_13459,A,0,0.00,132,2,17,Mobile,Paid,2026-05-04
usr_a_13460,A,1,0.00,163,4,21,Mobile,Paid,2026-05-04
usr_a_13461,A,1,0.00,160,3,20,Desktop,Organic,2026-05-04
usr_a_13462,A,1,0.00,151,4,11,Mobile,Paid,2026-05-04
usr_a_13463,A,1,0.00,151,2,23,Mobile,Paid,2026-05-04
usr_a_13464,A,1,0.00,179,4,22,Desktop,Organic,2026-05-04
usr_a_13465,A,0,0.00,138,6,13,Mobile,Email,2026-05-04
usr_a_13466,A,0,0.00,182,2,23,Mobile,Organic,2026-05-04
usr_a_13467,A,1,0.00,153,2,11,Desktop,Paid,2026-05-04
usr_a_13468,A,0,0.00,168,2,22,Desktop,Organic,2026-05-04
usr_a_13469,A,0,0.00,140,3,12,Mobile,Paid,2026-05-04
usr_a_13470,A,1,0.00,174,5,24,Desktop,Organic,2026-05-04
usr_a_13471,A,0,0.00,180,2,22,Mobile,Organic,2026-05-04
usr_a_13472,A,1,0.00,170,6,22,Desktop,Organic,2026-05-04
usr_a_13473,A,0,0.00,132,2,23,Mobile,Paid,2026-05-04
usr_a_13474,A,1,0.00,196,3,22,Desktop,Organic,2026-05-04
usr_a_13475,A,1,0.00,164,3,11,Mobile,Email,2026-05-04
usr_a_13476,A,0,0.00,197,3,13,Mobile,Organic,2026-05-04
usr_a_13477,A,0,0.00,156,4,17,Desktop,Email,2026-05-04
usr_a_13478,A,0,0.00,166,5,15,Mobile,Organic,2026-05-04
usr_a_13479,A,0,0.00,140,5,23,Mobile,Paid,2026-05-04
usr_a_13480,A,1,0.00,179,6,22,Desktop,Organic,2026-05-04
usr_a_13481,A,0,0.00,196,4,18,Desktop,Organic,2026-05-04
usr_a_13482,A,0,0.00,138,5,11,Mobile,Paid,2026-05-04
usr_a_13483,A,1,0.00,132,4,20,Mobile,Email,2026-05-04
usr_a_13484,A,0,0.00,191,2,13,Mobile,Organic,2026-05-04
usr_a_13485,A,0,0.00,144,6,15,Desktop,Paid,2026-05-04
usr_a_13486,A,1,0.00,153,2,14,Desktop,Paid,2026-05-04
usr_a_13487,A,0,0.00,131,2,20,Mobile,Paid,2026-05-04
usr_a_13488,A,1,0.00,158,4,14,Mobile,Email,2026-05-04
usr_a_13489,A,1,0.00,200,3,18,Desktop,Organic,2026-05-04
usr_a_13490,A,0,0.00,146,2,24,Mobile,Email,2026-05-04
usr_a_13491,A,1,0.00,162,5,21,Mobile,Organic,2026-05-04
usr_a_13492,A,0,0.00,157,2,15,Mobile,Email,2026-05-04
usr_a_13493,A,0,0.00,135,3,15,Mobile,Email,2026-05-04
usr_a_13494,A,0,0.00,178,2,13,Mobile,Organic,2026-05-04
usr_a_13495,A,1,0.00,179,6,19,Mobile,Organic,2026-05-04
usr_a_13496,A,0,0.00,156,6,18,Mobile,Email,2026-05-04
usr_a_13497,A,0,0.00,141,4,18,Mobile,Email,2026-05-04
usr_a_13498,A,1,0.00,158,2,18,Desktop,Paid,2026-05-04
usr_a_13499,A,0,0.00,133,3,18,Mobile,Paid,2026-05-04
usr_a_13500,A,0,0.00,182,4,15,Mobile,Organic,2026-05-04
usr_a_13501,A,1,0.00,139,4,21,Mobile,Paid,2026-05-04
usr_a_13502,A,1,0.00,143,5,16,Mobile,Paid,2026-05-04
usr_a_13503,A,1,0.00,158,6,19,Mobile,Paid,2026-05-04
usr_a_13504,A,1,0.00,166,5,20,Desktop,Paid,2026-05-04
usr_a_13505,A,0,0.00,132,6,13,Mobile,Paid,2026-05-04
usr_a_13506,A,0,0.00,174,3,16,Mobile,Organic,2026-05-04
usr_a_13507,A,0,0.00,159,2,13,Desktop,Paid,2026-05-04
usr_a_13508,A,1,0.00,157,3,21,Mobile,Organic,2026-05-04
usr_a_13509,A,1,0.00,175,5,12,Desktop,Organic,2026-05-04
usr_a_13510,A,1,0.00,144,3,20,Mobile,Email,2026-05-04
usr_a_13511,A,0,0.00,140,2,21,Desktop,Paid,2026-05-04
usr_a_13512,A,0,0.00,137,2,19,Mobile,Email,2026-05-04
usr_a_13513,A,0,0.00,203,6,24,Mobile,Organic,2026-05-04
usr_a_13514,A,0,0.00,163,6,17,Mobile,Organic,2026-05-04
usr_a_13515,A,0,0.00,196,6,18,Mobile,Organic,2026-05-04
usr_a_13516,A,0,0.00,154,5,11,Mobile,Paid,2026-05-04
usr_a_13517,A,0,0.00,159,2,11,Desktop,Paid,2026-05-04
usr_a_13518,A,0,0.00,160,3,18,Desktop,Email,2026-05-04
usr_a_13519,A,0,0.00,160,3,19,Mobile,Organic,2026-05-04
usr_a_13520,A,0,0.00,135,2,21,Mobile,Paid,2026-05-04
usr_a_13521,A,1,0.00,187,2,19,Desktop,Organic,2026-05-04
usr_a_13522,A,1,0.00,133,6,16,Mobile,Paid,2026-05-04
usr_a_13523,A,0,0.00,153,4,11,Mobile,Paid,2026-05-04
usr_a_13524,A,0,0.00,168,5,14,Desktop,Organic,2026-05-04
usr_a_13525,A,1,0.00,168,6,17,Desktop,Email,2026-05-04
usr_a_13526,A,1,0.00,156,3,11,Desktop,Organic,2026-05-04
usr_a_13527,A,1,0.00,193,6,24,Mobile,Organic,2026-05-04
usr_a_13528,A,0,0.00,168,5,12,Desktop,Paid,2026-05-04
usr_a_13529,A,0,0.00,153,5,22,Mobile,Paid,2026-05-04
usr_a_13530,A,0,0.00,176,2,17,Desktop,Organic,2026-05-04
usr_a_13531,A,1,0.00,139,5,11,Mobile,Paid,2026-05-04
usr_a_13532,A,1,0.00,161,4,21,Desktop,Paid,2026-05-04
usr_a_13533,A,0,0.00,151,6,10,Desktop,Email,2026-05-04
usr_a_13534,A,1,0.00,139,5,12,Mobile,Email,2026-05-04
usr_a_13535,A,0,0.00,167,3,17,Mobile,Organic,2026-05-04
usr_a_13536,A,0,0.00,142,3,19,Desktop,Email,2026-05-04
usr_a_13537,A,1,0.00,163,6,13,Desktop,Organic,2026-05-04
usr_a_13538,A,0,0.00,157,4,23,Desktop,Email,2026-05-04
usr_a_13539,A,0,0.00,170,3,16,Mobile,Organic,2026-05-04
usr_a_13540,A,0,0.00,203,5,10,Mobile,Organic,2026-05-04
usr_a_13541,A,1,0.00,151,4,22,Desktop,Email,2026-05-04
usr_a_13542,A,0,0.00,160,2,17,Desktop,Paid,2026-05-04
usr_a_13543,A,1,0.00,186,5,13,Mobile,Organic,2026-05-04
usr_a_13544,A,0,0.00,158,2,15,Desktop,Organic,2026-05-04
usr_a_13545,A,0,0.00,140,4,10,Desktop,Paid,2026-05-04
usr_a_13546,A,1,0.00,149,4,11,Mobile,Paid,2026-05-04
usr_a_13547,A,0,0.00,145,4,21,Mobile,Paid,2026-05-04
usr_a_13548,A,0,0.00,150,4,23,Mobile,Email,2026-05-04
usr_a_13549,A,1,0.00,172,2,17,Desktop,Organic,2026-05-04
usr_a_13550,A,1,0.00,153,3,19,Desktop,Email,2026-05-04
usr_a_13551,A,1,0.00,138,3,12,Mobile,Paid,2026-05-04
usr_a_13552,A,0,0.00,170,5,19,Desktop,Organic,2026-05-04
usr_a_13553,A,0,0.00,152,2,12,Mobile,Paid,2026-05-04
usr_a_13554,A,1,0.00,187,3,17,Mobile,Organic,2026-05-04
usr_a_13555,A,0,0.00,180,4,24,Desktop,Organic,2026-05-04
usr_a_13556,A,0,0.00,147,6,21,Mobile,Paid,2026-05-04
usr_a_13557,A,1,0.00,142,4,13,Mobile,Paid,2026-05-04
usr_a_13558,A,0,0.00,172,4,15,Desktop,Organic,2026-05-04
usr_a_13559,A,1,0.00,139,3,18,Mobile,Paid,2026-05-04
usr_a_13560,A,0,0.00,169,4,24,Desktop,Email,2026-05-04
usr_a_13561,A,0,0.00,168,4,20,Mobile,Paid,2026-05-04
usr_a_13562,A,1,0.00,197,2,11,Mobile,Organic,2026-05-04
usr_a_13563,A,0,0.00,176,5,17,Desktop,Organic,2026-05-04
usr_a_13564,A,0,0.00,197,5,10,Desktop,Organic,2026-05-04
usr_a_13565,A,1,0.00,190,5,21,Mobile,Organic,2026-05-04
usr_a_13566,A,0,0.00,152,5,18,Desktop,Paid,2026-05-04
usr_a_13567,A,0,0.00,167,6,21,Mobile,Paid,2026-05-04
usr_a_13568,A,0,0.00,167,3,20,Desktop,Email,2026-05-04
usr_a_13569,A,0,0.00,135,6,14,Desktop,Paid,2026-05-04
usr_a_13570,A,0,0.00,159,4,16,Desktop,Paid,2026-05-04
usr_a_13571,A,0,0.00,185,6,17,Mobile,Organic,2026-05-04
usr_a_13572,A,1,0.00,202,5,19,Mobile,Organic,2026-05-04
usr_a_13573,A,1,0.00,185,4,17,Mobile,Organic,2026-05-04
usr_a_13574,A,0,0.00,155,6,17,Desktop,Paid,2026-05-04
usr_a_13575,A,1,0.00,167,4,12,Mobile,Email,2026-05-04
usr_a_13576,A,0,0.00,194,2,22,Desktop,Organic,2026-05-04
usr_a_13577,A,1,0.00,198,4,21,Desktop,Organic,2026-05-04
usr_a_13578,A,0,0.00,198,5,17,Mobile,Organic,2026-05-04
usr_a_13579,A,1,0.00,200,6,13,Desktop,Organic,2026-05-04
usr_a_13580,A,0,0.00,150,2,24,Mobile,Email,2026-05-04
usr_a_13581,A,0,0.00,140,4,14,Mobile,Paid,2026-05-04
usr_a_13582,A,1,0.00,141,5,23,Mobile,Paid,2026-05-04
usr_a_13583,A,0,0.00,158,4,10,Desktop,Email,2026-05-04
usr_a_13584,A,0,0.00,132,4,12,Desktop,Paid,2026-05-04
usr_a_13585,A,1,0.00,143,5,24,Desktop,Paid,2026-05-04
usr_a_13586,A,0,0.00,172,3,24,Mobile,Organic,2026-05-04
usr_a_13587,A,1,0.00,144,6,21,Mobile,Paid,2026-05-04
usr_a_13588,A,0,0.00,149,2,21,Desktop,Paid,2026-05-04
usr_a_13589,A,1,0.00,181,4,16,Desktop,Organic,2026-05-04
usr_a_13590,A,1,0.00,164,3,18,Desktop,Organic,2026-05-04
usr_a_13591,A,0,0.00,151,6,22,Mobile,Email,2026-05-04
usr_a_13592,A,1,0.00,130,3,14,Mobile,Paid,2026-05-04
usr_a_13593,A,0,0.00,174,5,21,Desktop,Organic,2026-05-04
usr_a_13594,A,0,0.00,135,2,20,Desktop,Email,2026-05-04
usr_a_13595,A,1,0.00,146,4,17,Mobile,Paid,2026-05-04
usr_a_13596,A,0,0.00,162,2,22,Mobile,Organic,2026-05-04
usr_a_13597,A,1,0.00,145,2,15,Desktop,Email,2026-05-04
usr_a_13598,A,1,0.00,166,5,11,Desktop,Email,2026-05-04
usr_a_13599,A,0,0.00,187,3,23,Desktop,Organic,2026-05-04
usr_a_13600,A,0,0.00,187,5,10,Mobile,Organic,2026-05-04
usr_a_13601,A,0,0.00,166,5,12,Desktop,Email,2026-05-04
usr_a_13602,A,0,0.00,160,4,22,Mobile,Paid,2026-05-04
usr_a_13603,A,0,0.00,169,3,21,Desktop,Paid,2026-05-04
usr_a_13604,A,1,0.00,185,4,11,Mobile,Organic,2026-05-04
usr_a_13605,A,0,0.00,160,6,16,Mobile,Organic,2026-05-04
usr_a_13606,A,1,0.00,192,5,11,Desktop,Organic,2026-05-04
usr_a_13607,A,0,0.00,155,3,19,Mobile,Paid,2026-05-04
usr_a_13608,A,1,0.00,200,3,16,Desktop,Organic,2026-05-04
usr_a_13609,A,0,0.00,193,4,14,Mobile,Organic,2026-05-04
usr_a_13610,A,1,0.00,192,4,16,Desktop,Organic,2026-05-04
usr_a_13611,A,0,0.00,190,4,18,Desktop,Organic,2026-05-04
usr_a_13612,A,0,0.00,176,6,15,Mobile,Organic,2026-05-04
usr_a_13613,A,0,0.00,193,4,19,Mobile,Organic,2026-05-04
usr_a_13614,A,0,0.00,157,5,12,Mobile,Email,2026-05-04
usr_a_13615,A,1,0.00,138,3,15,Desktop,Paid,2026-05-04
usr_a_13616,A,0,0.00,184,4,19,Mobile,Organic,2026-05-04
usr_a_13617,A,1,0.00,164,3,21,Mobile,Organic,2026-05-04
usr_a_13618,A,0,0.00,193,3,17,Desktop,Organic,2026-05-04
usr_a_13619,A,1,0.00,135,5,20,Desktop,Paid,2026-05-04
usr_a_13620,A,0,0.00,173,4,17,Mobile,Organic,2026-05-04
usr_a_13621,A,0,0.00,190,6,12,Mobile,Organic,2026-05-04
usr_a_13622,A,1,0.00,174,4,12,Mobile,Organic,2026-05-04
usr_a_13623,A,1,0.00,132,3,23,Desktop,Paid,2026-05-04
usr_a_13624,A,1,0.00,141,4,21,Mobile,Paid,2026-05-04
usr_a_13625,A,0,0.00,147,3,20,Mobile,Paid,2026-05-04
usr_a_13626,A,0,0.00,160,3,12,Mobile,Organic,2026-05-04
usr_a_13627,A,1,0.00,173,2,18,Desktop,Organic,2026-05-04
usr_a_13628,A,0,0.00,186,3,21,Desktop,Organic,2026-05-04
usr_a_13629,A,0,0.00,168,2,14,Mobile,Paid,2026-05-04
usr_a_13630,A,1,0.00,137,4,15,Mobile,Paid,2026-05-04
usr_a_13631,A,0,0.00,163,2,11,Desktop,Paid,2026-05-04
usr_a_13632,A,0,0.00,200,5,21,Mobile,Organic,2026-05-04
usr_a_13633,A,1,0.00,167,5,20,Desktop,Organic,2026-05-04
usr_a_13634,A,1,0.00,181,3,13,Desktop,Organic,2026-05-04
usr_a_13635,A,0,0.00,158,5,13,Mobile,Paid,2026-05-04
usr_a_13636,A,1,0.00,148,6,15,Mobile,Email,2026-05-04
usr_a_13637,A,1,0.00,131,5,18,Desktop,Paid,2026-05-04
usr_a_13638,A,0,0.00,173,2,16,Mobile,Organic,2026-05-04
usr_a_13639,A,0,0.00,190,5,11,Desktop,Organic,2026-05-04
usr_a_13640,A,0,0.00,190,5,18,Mobile,Organic,2026-05-04
usr_a_13641,A,0,0.00,152,6,15,Mobile,Paid,2026-05-04
usr_a_13642,A,1,0.00,181,5,16,Desktop,Organic,2026-05-04
usr_a_13643,A,1,0.00,178,3,21,Mobile,Organic,2026-05-04
usr_a_13644,A,0,0.00,182,5,20,Mobile,Organic,2026-05-04
usr_a_13645,A,1,0.00,147,6,23,Desktop,Paid,2026-05-04
usr_a_13646,A,1,0.00,202,4,21,Desktop,Organic,2026-05-04
usr_a_13647,A,0,0.00,162,5,12,Mobile,Organic,2026-05-05
usr_a_13648,A,0,0.00,162,2,23,Mobile,Paid,2026-05-05
usr_a_13649,A,0,0.00,198,2,18,Mobile,Organic,2026-05-05
usr_a_13650,A,1,0.00,132,5,10,Mobile,Paid,2026-05-05
usr_a_13651,A,1,0.00,182,6,17,Desktop,Organic,2026-05-05
usr_a_13652,A,1,0.00,150,5,24,Desktop,Email,2026-05-05
usr_a_13653,A,0,0.00,147,4,24,Mobile,Paid,2026-05-05
usr_a_13654,A,0,0.00,184,2,15,Desktop,Organic,2026-05-05
usr_a_13655,A,0,0.00,138,3,12,Mobile,Email,2026-05-05
usr_a_13656,A,1,0.00,149,3,22,Desktop,Paid,2026-05-05
usr_a_13657,A,1,0.00,164,2,24,Mobile,Paid,2026-05-05
usr_a_13658,A,0,0.00,170,6,21,Mobile,Organic,2026-05-05
usr_a_13659,A,0,0.00,157,4,12,Desktop,Paid,2026-05-05
usr_a_13660,A,0,0.00,185,5,19,Mobile,Organic,2026-05-05
usr_a_13661,A,0,0.00,154,6,12,Mobile,Email,2026-05-05
usr_a_13662,A,1,0.00,182,2,13,Mobile,Organic,2026-05-05
usr_a_13663,A,0,0.00,153,6,21,Desktop,Paid,2026-05-05
usr_a_13664,A,0,0.00,167,4,24,Desktop,Email,2026-05-05
usr_a_13665,A,0,0.00,141,5,17,Mobile,Paid,2026-05-05
usr_a_13666,A,1,0.00,151,6,10,Mobile,Email,2026-05-05
usr_a_13667,A,0,0.00,186,6,11,Mobile,Organic,2026-05-05
usr_a_13668,A,1,0.00,157,6,16,Mobile,Paid,2026-05-05
usr_a_13669,A,1,0.00,200,4,15,Mobile,Organic,2026-05-05
usr_a_13670,A,0,0.00,192,6,10,Mobile,Organic,2026-05-05
usr_a_13671,A,1,0.00,178,5,22,Desktop,Organic,2026-05-05
usr_a_13672,A,0,0.00,145,4,21,Mobile,Paid,2026-05-05
usr_a_13673,A,0,0.00,151,3,18,Mobile,Paid,2026-05-05
usr_a_13674,A,0,0.00,140,6,14,Mobile,Paid,2026-05-05
usr_a_13675,A,0,0.00,157,5,14,Mobile,Organic,2026-05-05
usr_a_13676,A,0,0.00,163,5,14,Desktop,Email,2026-05-05
usr_a_13677,A,1,0.00,163,4,19,Mobile,Paid,2026-05-05
usr_a_13678,A,1,0.00,174,4,18,Desktop,Organic,2026-05-05
usr_a_13679,A,0,0.00,130,3,15,Desktop,Paid,2026-05-05
usr_a_13680,A,0,0.00,199,4,11,Desktop,Organic,2026-05-05
usr_a_13681,A,1,0.00,152,3,18,Desktop,Paid,2026-05-05
usr_a_13682,A,0,0.00,169,3,21,Mobile,Paid,2026-05-05
usr_a_13683,A,0,0.00,138,2,11,Mobile,Paid,2026-05-05
usr_a_13684,A,0,0.00,164,2,21,Desktop,Paid,2026-05-05
usr_a_13685,A,0,0.00,150,4,12,Desktop,Paid,2026-05-05
usr_a_13686,A,0,0.00,144,4,12,Desktop,Paid,2026-05-05
usr_a_13687,A,0,0.00,157,4,14,Mobile,Organic,2026-05-05
usr_a_13688,A,0,0.00,187,6,22,Desktop,Organic,2026-05-05
usr_a_13689,A,1,0.00,175,4,17,Desktop,Organic,2026-05-05
usr_a_13690,A,1,0.00,169,5,12,Desktop,Paid,2026-05-05
usr_a_13691,A,0,0.00,140,2,12,Mobile,Paid,2026-05-05
usr_a_13692,A,0,0.00,170,5,20,Mobile,Organic,2026-05-05
usr_a_13693,A,0,0.00,176,4,14,Mobile,Organic,2026-05-05
usr_a_13694,A,0,0.00,152,3,12,Desktop,Email,2026-05-05
usr_a_13695,A,0,0.00,151,6,15,Mobile,Paid,2026-05-05
usr_a_13696,A,0,0.00,136,3,15,Desktop,Email,2026-05-05
usr_a_13697,A,0,0.00,184,6,17,Desktop,Organic,2026-05-05
usr_a_13698,A,0,0.00,169,2,22,Desktop,Organic,2026-05-05
usr_a_13699,A,0,0.00,166,5,13,Mobile,Email,2026-05-05
usr_a_13700,A,1,0.00,175,6,16,Desktop,Organic,2026-05-05
usr_a_13701,A,1,0.00,153,4,13,Desktop,Paid,2026-05-05
usr_a_13702,A,0,0.00,161,3,10,Desktop,Paid,2026-05-05
usr_a_13703,A,0,0.00,161,5,12,Desktop,Organic,2026-05-05
usr_a_13704,A,1,0.00,157,3,23,Mobile,Email,2026-05-05
usr_a_13705,A,1,0.00,167,4,16,Mobile,Email,2026-05-05
usr_a_13706,A,1,0.00,196,5,20,Desktop,Organic,2026-05-05
usr_a_13707,A,1,0.00,166,2,16,Desktop,Organic,2026-05-05
usr_a_13708,A,1,0.00,187,4,11,Mobile,Organic,2026-05-05
usr_a_13709,A,0,0.00,179,4,24,Desktop,Organic,2026-05-05
usr_a_13710,A,1,0.00,173,3,20,Mobile,Organic,2026-05-05
usr_a_13711,A,1,0.00,188,4,11,Mobile,Organic,2026-05-05
usr_a_13712,A,0,0.00,175,3,18,Mobile,Organic,2026-05-05
usr_a_13713,A,1,0.00,137,6,16,Mobile,Paid,2026-05-05
usr_a_13714,A,1,0.00,181,6,16,Desktop,Organic,2026-05-05
usr_a_13715,A,0,0.00,130,6,19,Mobile,Email,2026-05-05
usr_a_13716,A,0,0.00,153,4,14,Mobile,Email,2026-05-05
usr_a_13717,A,1,0.00,166,3,20,Desktop,Organic,2026-05-05
usr_a_13718,A,0,0.00,192,2,15,Mobile,Organic,2026-05-05
usr_a_13719,A,1,0.00,139,5,15,Mobile,Email,2026-05-05
usr_a_13720,A,1,0.00,190,2,14,Desktop,Organic,2026-05-05
usr_a_13721,A,0,0.00,190,6,24,Desktop,Organic,2026-05-05
usr_a_13722,A,0,0.00,185,4,13,Mobile,Organic,2026-05-05
usr_a_13723,A,0,0.00,146,6,14,Mobile,Paid,2026-05-05
usr_a_13724,A,1,0.00,160,6,19,Desktop,Paid,2026-05-05
usr_a_13725,A,1,0.00,140,2,18,Mobile,Email,2026-05-05
