user_id,group,converted,revenue,session_duration_sec,pages_viewed,clicks,device_type,traffic_source,date
usr_a_31924,A,0,0.00,93,8,14,Mobile,Organic,2026-05-23
usr_a_31925,A,0,0.00,114,6,23,Mobile,Organic,2026-05-23
usr_a_31926,A,0,0.00,118,3,17,Mobile,Organic,2026-05-23
usr_a_31927,A,0,0.00,105,5,18,Mobile,Paid,2026-05-23
usr_a_31928,A,0,0.00,117,5,32,Desktop,Organic,2026-05-23
usr_a_31929,A,1,56.74,94,8,16,Mobile,Paid,2026-05-23
usr_a_31930,A,0,0.00,91,7,14,Mobile,Organic,2026-05-23
usr_a_31931,A,0,0.00,111,3,30,Mobile,Paid,2026-05-23
usr_a_31932,A,1,45.95,114,8,13,Mobile,Paid,2026-05-23
usr_a_31933,A,0,0.00,91,8,12,Mobile,Organic,2026-05-23
usr_a_31934,A,0,0.00,92,3,21,Desktop,Organic,2026-05-23
usr_a_31935,A,0,0.00,104,7,34,Mobile,Organic,2026-05-23
usr_a_31936,A,0,0.00,99,4,16,Mobile,Email,2026-05-23
usr_a_31937,A,0,0.00,100,3,35,Mobile,Paid,2026-05-23
usr_a_31938,A,0,0.00,112,8,28,Mobile,Email,2026-05-23
usr_a_31939,A,1,59.34,98,8,12,Desktop,Organic,2026-05-23
usr_a_31940,A,0,0.00,115,3,12,Mobile,Paid,2026-05-23
usr_a_31941,A,0,0.00,112,4,32,Mobile,Paid,2026-05-23
usr_a_31942,A,0,0.00,102,8,22,Mobile,Organic,2026-05-23
usr_a_31943,A,0,0.00,94,5,17,Mobile,Paid,2026-05-23
usr_a_31944,A,0,0.00,106,6,30,Mobile,Email,2026-05-23
usr_a_31945,A,0,0.00,109,8,30,Mobile,Organic,2026-05-23
usr_a_31946,A,0,0.00,93,6,24,Mobile,Paid,2026-05-23
usr_a_31947,A,0,0.00,99,8,14,Mobile,Organic,2026-05-23
usr_a_31948,A,0,0.00,111,3,19,Mobile,Organic,2026-05-23
usr_a_31949,A,0,0.00,105,7,28,Mobile,Paid,2026-05-23
usr_a_31950,A,0,0.00,104,4,26,Mobile,Email,2026-05-23
usr_a_31951,A,0,0.00,100,4,34,Desktop,Organic,2026-05-23
usr_a_31952,A,0,0.00,100,8,28,Mobile,Organic,2026-05-23
usr_a_31953,A,0,0.00,104,3,18,Mobile,Organic,2026-05-23
usr_a_31954,A,0,0.00,115,7,18,Mobile,Organic,2026-05-23
usr_a_31955,A,0,0.00,99,8,13,Mobile,Email,2026-05-23
usr_a_31956,A,0,0.00,99,6,24,Mobile,Email,2026-05-23
usr_a_31957,A,0,0.00,94,5,20,Mobile,Paid,2026-05-23
usr_a_31958,A,0,0.00,94,8,29,Mobile,Organic,2026-05-23
usr_a_31959,A,0,0.00,100,7,27,Mobile,Email,2026-05-23
usr_a_31960,A,0,0.00,90,7,31,Mobile,Paid,2026-05-23
usr_a_31961,A,0,0.00,101,3,32,Mobile,Paid,2026-05-23
usr_a_31962,A,0,0.00,115,4,19,Mobile,Email,2026-05-23
usr_a_31963,A,0,0.00,108,6,29,Mobile,Email,2026-05-23
usr_a_31964,A,0,0.00,94,4,18,Mobile,Organic,2026-05-23
usr_a_31965,A,1,55.55,114,8,16,Mobile,Organic,2026-05-23
usr_a_31966,A,0,0.00,119,5,16,Mobile,Email,2026-05-23
usr_a_31967,A,0,0.00,99,4,15,Mobile,Paid,2026-05-23
usr_a_31968,A,0,0.00,110,5,34,Desktop,Organic,2026-05-23
usr_a_31969,A,1,59.93,119,8,13,Mobile,Organic,2026-05-23
usr_a_31970,A,0,0.00,119,6,23,Mobile,Email,2026-05-23
usr_a_31971,A,0,0.00,111,5,26,Mobile,Paid,2026-05-23
usr_a_31972,A,0,0.00,108,4,29,Desktop,Organic,2026-05-23
usr_a_31973,A,0,0.00,101,8,30,Mobile,Organic,2026-05-23
usr_a_31974,A,0,0.00,91,3,20,Mobile,Paid,2026-05-23
usr_a_31975,A,0,0.00,104,7,18,Mobile,Paid,2026-05-23
usr_a_31976,A,0,0.00,105,3,16,Mobile,Organic,2026-05-23
usr_a_31977,A,1,59.20,118,4,24,Desktop,Organic,2026-05-23
usr_a_31978,A,0,0.00,94,8,15,Mobile,Email,2026-05-23
usr_a_31979,A,0,0.00,97,3,14,Mobile,Organic,2026-05-23
usr_a_31980,A,0,0.00,96,7,19,Mobile,Paid,2026-05-23
usr_a_31981,A,1,42.15,119,4,35,Mobile,Paid,2026-05-23
usr_a_31982,A,0,0.00,115,6,13,Desktop,Email,2026-05-23
usr_a_31983,A,0,0.00,109,4,13,Mobile,Email,2026-05-23
usr_a_31984,A,0,0.00,92,3,25,Mobile,Paid,2026-05-23
usr_a_31985,A,0,0.00,112,5,23,Mobile,Organic,2026-05-23
usr_a_31986,A,0,0.00,112,3,20,Mobile,Email,2026-05-23
usr_a_31987,A,0,0.00,91,4,31,Mobile,Paid,2026-05-23
usr_a_31988,A,0,0.00,105,5,18,Mobile,Paid,2026-05-23
usr_a_31989,A,0,0.00,119,8,26,Desktop,Email,2026-05-23
usr_a_31990,A,0,0.00,119,3,35,Desktop,Organic,2026-05-23
usr_a_31991,A,0,0.00,103,8,13,Mobile,Paid,2026-05-23
usr_a_31992,A,0,0.00,112,8,29,Mobile,Paid,2026-05-23
usr_a_31993,A,0,0.00,104,8,29,Mobile,Organic,2026-05-23
usr_a_31994,A,0,0.00,101,8,24,Desktop,Paid,2026-05-23
usr_a_31995,A,0,0.00,99,7,25,Mobile,Paid,2026-05-23
usr_a_31996,A,0,0.00,99,6,22,Mobile,Organic,2026-05-23
usr_a_31997,A,0,0.00,93,4,26,Desktop,Email,2026-05-23
usr_a_31998,A,0,0.00,93,3,24,Mobile,Email,2026-05-23
usr_a_31999,A,1,56.24,114,6,32,Mobile,Organic,2026-05-23
usr_a_32000,A,0,0.00,96,4,14,Desktop,Paid,2026-05-23
usr_a_32001,A,0,0.00,119,3,23,Mobile,Paid,2026-05-23
usr_a_32002,A,0,0.00,102,6,30,Mobile,Organic,2026-05-23
usr_a_32003,A,0,0.00,90,6,13,Desktop,Paid,2026-05-23
usr_a_32004,A,0,0.00,91,4,25,Mobile,Organic,2026-05-23
usr_a_32005,A,0,0.00,98,6,34,Mobile,Organic,2026-05-23
usr_a_32006,A,0,0.00,96,3,24,Mobile,Organic,2026-05-23
usr_a_32007,A,0,0.00,90,8,13,Mobile,Paid,2026-05-23
usr_a_32008,A,0,0.00,95,5,31,Desktop,Email,2026-05-23
usr_a_32009,A,0,0.00,107,4,15,Mobile,Email,2026-05-23
usr_a_32010,A,0,0.00,105,6,24,Mobile,Paid,2026-05-23
usr_a_32011,A,0,0.00,96,6,13,Desktop,Organic,2026-05-23
usr_a_32012,A,0,0.00,93,6,16,Mobile,Email,2026-05-23
usr_a_32013,A,1,57.56,98,4,36,Desktop,Paid,2026-05-23
usr_a_32014,A,0,0.00,106,6,18,Mobile,Paid,2026-05-23
usr_a_32015,A,0,0.00,97,6,19,Mobile,Paid,2026-05-23
usr_a_32016,A,0,0.00,105,8,12,Mobile,Organic,2026-05-23
usr_a_32017,A,0,0.00,113,3,34,Mobile,Paid,2026-05-23
usr_a_32018,A,1,48.05,106,8,20,Desktop,Paid,2026-05-23
usr_a_32019,A,0,0.00,98,4,21,Desktop,Paid,2026-05-23
usr_a_32020,A,1,50.88,102,5,34,Desktop,Paid,2026-05-23
usr_a_32021,A,0,0.00,90,4,19,Mobile,Paid,2026-05-23
usr_a_32022,A,0,0.00,105,4,24,Desktop,Email,2026-05-23
usr_a_32023,A,0,0.00,117,5,25,Mobile,Paid,2026-05-23
usr_a_32024,A,1,48.87,109,3,20,Mobile,Email,2026-05-23
usr_a_32025,A,0,0.00,91,4,19,Desktop,Email,2026-05-23
usr_a_32026,A,1,54.54,100,4,18,Mobile,Organic,2026-05-23
usr_a_32027,A,0,0.00,91,5,23,Mobile,Organic,2026-05-23
usr_a_32028,A,0,0.00,105,3,35,Mobile,Paid,2026-05-23
usr_a_32029,A,0,0.00,104,4,21,Mobile,Organic,2026-05-23
usr_a_32030,A,0,0.00,117,8,17,Mobile,Paid,2026-05-23
usr_a_32031,A,0,0.00,116,6,31,Desktop,Paid,2026-05-23
usr_a_32032,A,1,55.72,119,6,29,Desktop,Paid,2026-05-23
usr_a_32033,A,1,31.37,98,8,17,Mobile,Organic,2026-05-23
usr_a_32034,A,0,0.00,110,8,29,Mobile,Organic,2026-05-23
usr_a_32035,A,0,0.00,109,8,31,Mobile,Organic,2026-05-23
usr_a_32036,A,0,0.00,102,3,33,Mobile,Organic,2026-05-23
usr_a_32037,A,0,0.00,108,5,24,Mobile,Organic,2026-05-23
usr_a_32038,A,0,0.00,104,7,19,Mobile,Organic,2026-05-23
usr_a_32039,A,0,0.00,97,8,19,Mobile,Organic,2026-05-23
usr_a_32040,A,0,0.00,114,3,21,Desktop,Paid,2026-05-23
usr_a_32041,A,0,0.00,101,4,18,Mobile,Organic,2026-05-23
usr_a_32042,A,0,0.00,105,7,13,Desktop,Paid,2026-05-23
usr_a_32043,A,0,0.00,97,6,12,Mobile,Paid,2026-05-23
usr_a_32044,A,0,0.00,97,4,25,Mobile,Organic,2026-05-23
usr_a_32045,A,0,0.00,107,7,24,Mobile,Organic,2026-05-23
usr_a_32046,A,0,0.00,108,4,14,Desktop,Organic,2026-05-23
usr_a_32047,A,0,0.00,100,7,29,Mobile,Organic,2026-05-23
usr_a_32048,A,0,0.00,103,5,12,Mobile,Paid,2026-05-23
usr_a_32049,A,0,0.00,112,7,33,Mobile,Organic,2026-05-23
usr_a_32050,A,0,0.00,95,8,19,Mobile,Organic,2026-05-23
usr_a_32051,A,0,0.00,93,7,17,Mobile,Paid,2026-05-23
usr_a_32052,A,0,0.00,97,3,34,Mobile,Paid,2026-05-23
usr_a_32053,A,0,0.00,109,5,29,Desktop,Paid,2026-05-23
usr_a_32054,A,0,0.00,112,6,25,Mobile,Paid,2026-05-23
usr_a_32055,A,0,0.00,100,3,16,Desktop,Organic,2026-05-23
usr_a_32056,A,0,0.00,93,7,19,Mobile,Organic,2026-05-23
usr_a_32057,A,1,49.31,104,6,31,Mobile,Paid,2026-05-23
usr_a_32058,A,0,0.00,94,3,29,Mobile,Organic,2026-05-23
usr_a_32059,A,0,0.00,102,6,22,Mobile,Paid,2026-05-23
usr_a_32060,A,0,0.00,92,5,19,Mobile,Email,2026-05-23
usr_a_32061,A,0,0.00,109,5,17,Mobile,Organic,2026-05-23
usr_a_32062,A,0,0.00,90,3,30,Mobile,Email,2026-05-23
usr_a_32063,A,0,0.00,113,6,12,Desktop,Paid,2026-05-23
usr_a_32064,A,0,0.00,95,6,17,Mobile,Email,2026-05-23
usr_a_32065,A,0,0.00,116,8,17,Desktop,Paid,2026-05-23
usr_a_32066,A,0,0.00,115,6,30,Desktop,Organic,2026-05-23
usr_a_32067,A,0,0.00,100,3,25,Mobile,Email,2026-05-23
usr_a_32068,A,0,0.00,99,6,13,Desktop,Organic,2026-05-23
usr_a_32069,A,0,0.00,99,7,33,Mobile,Paid,2026-05-23
usr_a_32070,A,1,57.10,111,4,22,Desktop,Email,2026-05-23
usr_a_32071,A,1,43.53,98,8,13,Mobile,Paid,2026-05-23
usr_a_32072,A,0,0.00,118,7,12,Mobile,Paid,2026-05-23
usr_a_32073,A,0,0.00,113,6,32,Mobile,Paid,2026-05-23
usr_a_32074,A,0,0.00,107,8,23,Mobile,Organic,2026-05-23
usr_a_32075,A,0,0.00,116,4,21,Mobile,Email,2026-05-23
usr_a_32076,A,1,35.49,113,4,25,Mobile,Email,2026-05-23
usr_a_32077,A,1,51.70,93,5,16,Mobile,Organic,2026-05-23
usr_a_32078,A,1,53.91,110,3,15,Desktop,Organic,2026-05-23
usr_a_32079,A,0,0.00,99,8,36,Desktop,Email,2026-05-23
usr_a_32080,A,0,0.00,96,7,25,Mobile,Paid,2026-05-23
usr_a_32081,A,0,0.00,107,7,36,Mobile,Organic,2026-05-23
usr_a_32082,A,0,0.00,114,7,24,Desktop,Email,2026-05-23
usr_a_32083,A,0,0.00,112,4,13,Mobile,Organic,2026-05-23
usr_a_32084,A,0,0.00,108,3,16,Mobile,Paid,2026-05-23
usr_a_32085,A,0,0.00,114,3,36,Desktop,Organic,2026-05-23
usr_a_32086,A,0,0.00,111,7,32,Mobile,Organic,2026-05-23
usr_a_32087,A,1,35.64,118,4,13,Mobile,Paid,2026-05-23
usr_a_32088,A,1,34.57,91,8,22,Mobile,Paid,2026-05-23
usr_a_32089,A,0,0.00,111,4,15,Mobile,Email,2026-05-23
usr_a_32090,A,0,0.00,105,8,35,Mobile,Paid,2026-05-23
usr_a_32091,A,1,48.32,107,8,19,Mobile,Organic,2026-05-23
usr_a_32092,A,0,0.00,113,3,36,Mobile,Paid,2026-05-23
usr_a_32093,A,1,55.16,97,5,23,Desktop,Email,2026-05-23
usr_a_32094,A,0,0.00,90,3,17,Mobile,Organic,2026-05-23
usr_a_32095,A,0,0.00,98,6,12,Mobile,Organic,2026-05-23
usr_a_32096,A,0,0.00,115,5,24,Mobile,Paid,2026-05-23
usr_a_32097,A,0,0.00,102,3,15,Desktop,Email,2026-05-23
usr_a_32098,A,0,0.00,92,6,13,Mobile,Email,2026-05-23
usr_a_32099,A,0,0.00,101,3,21,Mobile,Organic,2026-05-23
usr_a_32100,A,0,0.00,98,5,17,Mobile,Paid,2026-05-23
usr_a_32101,A,0,0.00,95,4,17,Desktop,Email,2026-05-23
usr_a_32102,A,0,0.00,114,3,22,Desktop,Paid,2026-05-23
usr_a_32103,A,0,0.00,91,4,22,Mobile,Paid,2026-05-23
usr_a_32104,A,0,0.00,92,5,16,Mobile,Organic,2026-05-23
usr_a_32105,A,0,0.00,114,5,23,Mobile,Paid,2026-05-23
usr_a_32106,A,0,0.00,108,5,30,Mobile,Paid,2026-05-23
usr_a_32107,A,0,0.00,95,8,22,Mobile,Organic,2026-05-23
usr_a_32108,A,1,48.70,115,7,31,Mobile,Organic,2026-05-23
usr_a_32109,A,0,0.00,101,8,27,Desktop,Email,2026-05-23
usr_a_32110,A,0,0.00,91,6,20,Mobile,Paid,2026-05-23
usr_a_32111,A,1,38.29,112,7,27,Mobile,Email,2026-05-23
usr_a_32112,A,0,0.00,116,8,27,Mobile,Paid,2026-05-23
usr_a_32113,A,0,0.00,104,5,19,Mobile,Organic,2026-05-23
usr_a_32114,A,1,37.75,112,8,16,Mobile,Paid,2026-05-23
usr_a_32115,A,1,52.60,112,3,14,Desktop,Organic,2026-05-23
usr_a_32116,A,1,42.68,99,6,14,Mobile,Organic,2026-05-23
usr_a_32117,A,1,37.46,111,4,12,Mobile,Organic,2026-05-23
usr_a_32118,A,0,0.00,119,6,30,Mobile,Email,2026-05-23
usr_a_32119,A,0,0.00,90,7,30,Mobile,Paid,2026-05-23
usr_a_32120,A,0,0.00,105,3,34,Mobile,Organic,2026-05-23
usr_a_32121,A,0,0.00,117,4,14,Mobile,Organic,2026-05-23
usr_a_32122,A,0,0.00,105,3,27,Mobile,Email,2026-05-23
usr_a_32123,A,0,0.00,116,4,29,Mobile,Paid,2026-05-23
usr_a_32124,A,1,34.62,107,5,33,Desktop,Email,2026-05-23
usr_a_32125,A,0,0.00,104,7,31,Mobile,Organic,2026-05-23
usr_a_32126,A,1,53.71,115,3,14,Mobile,Organic,2026-05-23
usr_a_32127,A,0,0.00,117,7,13,Mobile,Organic,2026-05-23
usr_a_32128,A,0,0.00,116,5,25,Desktop,Email,2026-05-23
usr_a_32129,A,0,0.00,94,6,25,Mobile,Organic,2026-05-23
usr_a_32130,A,0,0.00,101,6,26,Desktop,Paid,2026-05-23
usr_a_32131,A,0,0.00,103,6,30,Mobile,Organic,2026-05-23
usr_a_32132,A,0,0.00,113,5,24,Desktop,Organic,2026-05-23
usr_a_32133,A,0,0.00,107,4,35,Desktop,Paid,2026-05-23
usr_a_32134,A,0,0.00,101,6,34,Desktop,Organic,2026-05-23
usr_a_32135,A,0,0.00,90,8,24,Mobile,Paid,2026-05-23
usr_a_32136,A,0,0.00,119,3,32,Mobile,Paid,2026-05-23
usr_a_32137,A,0,0.00,92,8,33,Mobile,Organic,2026-05-23
usr_a_32138,A,0,0.00,119,3,19,Mobile,Email,2026-05-23
usr_a_32139,A,0,0.00,106,3,35,Mobile,Email,2026-05-23
usr_a_32140,A,0,0.00,106,8,13,Mobile,Organic,2026-05-23
usr_a_32141,A,0,0.00,118,8,16,Mobile,Organic,2026-05-23
usr_a_32142,A,0,0.00,108,3,16,Mobile,Email,2026-05-23
usr_a_32143,A,0,0.00,118,8,18,Desktop,Email,2026-05-23
usr_a_32144,A,0,0.00,107,6,23,Mobile,Organic,2026-05-23
usr_a_32145,A,0,0.00,93,5,24,Mobile,Email,2026-05-23
usr_a_32146,A,0,0.00,117,7,20,Mobile,Email,2026-05-23
usr_a_32147,A,0,0.00,92,3,36,Mobile,Organic,2026-05-23
usr_a_32148,A,0,0.00,104,4,27,Mobile,Organic,2026-05-23
usr_a_32149,A,0,0.00,96,7,30,Mobile,Organic,2026-05-23
usr_a_32150,A,0,0.00,114,3,35,Mobile,Email,2026-05-23
usr_a_32151,A,0,0.00,107,4,27,Mobile,Organic,2026-05-23
usr_a_32152,A,0,0.00,117,3,26,Desktop,Email,2026-05-23
usr_a_32153,A,0,0.00,104,8,25,Mobile,Organic,2026-05-23
usr_a_32154,A,0,0.00,99,8,24,Mobile,Email,2026-05-23
usr_a_32155,A,0,0.00,97,3,25,Mobile,Paid,2026-05-23
usr_a_32156,A,0,0.00,108,7,29,Mobile,Organic,2026-05-23
usr_a_32157,A,0,0.00,100,7,19,Mobile,Paid,2026-05-23
usr_a_32158,A,0,0.00,116,5,33,Mobile,Organic,2026-05-23
usr_a_32159,A,0,0.00,114,4,15,Mobile,Paid,2026-05-23
usr_a_32160,A,0,0.00,115,6,14,Mobile,Paid,2026-05-23
usr_a_32161,A,0,0.00,92,3,22,Desktop,Email,2026-05-23
usr_a_32162,A,0,0.00,91,3,29,Mobile,Organic,2026-05-23
usr_a_32163,A,0,0.00,108,3,16,Mobile,Paid,2026-05-23
usr_a_32164,A,1,36.22,91,3,21,Mobile,Paid,2026-05-23
usr_a_32165,A,0,0.00,99,8,30,Mobile,Organic,2026-05-23
usr_a_32166,A,0,0.00,90,7,25,Mobile,Paid,2026-05-23
usr_a_32167,A,0,0.00,104,7,35,Mobile,Organic,2026-05-23
usr_a_32168,A,0,0.00,101,8,31,Mobile,Email,2026-05-23
usr_a_32169,A,1,35.90,109,6,29,Desktop,Organic,2026-05-23
usr_a_32170,A,0,0.00,119,5,28,Mobile,Paid,2026-05-23
usr_a_32171,A,1,37.73,93,4,33,Mobile,Email,2026-05-23
usr_a_32172,A,0,0.00,91,8,35,Mobile,Paid,2026-05-23
usr_a_32173,A,1,45.65,106,4,31,Mobile,Organic,2026-05-23
usr_a_32174,A,0,0.00,95,5,36,Desktop,Paid,2026-05-23
usr_a_32175,A,0,0.00,100,3,30,Desktop,Organic,2026-05-23
usr_a_32176,A,0,0.00,103,7,23,Desktop,Organic,2026-05-23
usr_a_32177,A,1,39.27,106,3,29,Mobile,Paid,2026-05-23
usr_a_32178,A,0,0.00,95,5,18,Mobile,Paid,2026-05-23
usr_a_32179,A,0,0.00,92,8,35,Mobile,Organic,2026-05-23
usr_a_32180,A,0,0.00,91,8,32,Desktop,Paid,2026-05-23
usr_a_32181,A,0,0.00,101,8,16,Mobile,Organic,2026-05-23
usr_a_32182,A,0,0.00,117,4,27,Desktop,Email,2026-05-23
usr_a_32183,A,0,0.00,109,4,25,Mobile,Paid,2026-05-23
usr_a_32184,A,0,0.00,92,5,26,Mobile,Paid,2026-05-23
usr_a_32185,A,0,0.00,92,8,28,Mobile,Organic,2026-05-23
usr_a_32186,A,0,0.00,96,6,21,Desktop,Organic,2026-05-23
usr_a_32187,A,1,44.12,116,5,27,Mobile,Organic,2026-05-23
usr_a_32188,A,0,0.00,108,8,14,Mobile,Organic,2026-05-23
usr_a_32189,A,0,0.00,99,5,19,Mobile,Email,2026-05-23
usr_a_32190,A,0,0.00,100,8,14,Mobile,Organic,2026-05-23
usr_a_32191,A,0,0.00,93,8,29,Mobile,Organic,2026-05-23
usr_a_32192,A,0,0.00,92,3,17,Mobile,Organic,2026-05-23
usr_a_32193,A,0,0.00,105,8,36,Mobile,Email,2026-05-23
usr_a_32194,A,0,0.00,103,7,30,Mobile,Organic,2026-05-23
usr_a_32195,A,0,0.00,110,5,22,Mobile,Organic,2026-05-23
usr_a_32196,A,0,0.00,113,6,24,Mobile,Email,2026-05-23
usr_a_32197,A,0,0.00,103,5,36,Mobile,Organic,2026-05-23
usr_a_32198,A,0,0.00,97,6,21,Mobile,Paid,2026-05-23
usr_a_32199,A,0,0.00,114,6,20,Mobile,Paid,2026-05-23
usr_a_32200,A,0,0.00,116,3,15,Mobile,Email,2026-05-23
usr_a_32201,A,0,0.00,95,6,21,Mobile,Email,2026-05-23
usr_a_32202,A,0,0.00,116,4,30,Mobile,Organic,2026-05-23
usr_a_32203,A,0,0.00,97,5,33,Desktop,Organic,2026-05-23
usr_a_32204,A,1,32.54,117,4,24,Desktop,Email,2026-05-23
usr_a_32205,A,0,0.00,102,8,31,Mobile,Organic,2026-05-23
usr_a_32206,A,1,40.57,98,7,23,Mobile,Email,2026-05-23
usr_a_32207,A,0,0.00,101,8,29,Mobile,Paid,2026-05-23
usr_a_32208,A,0,0.00,117,6,12,Desktop,Organic,2026-05-23
usr_a_32209,A,0,0.00,94,4,26,Mobile,Paid,2026-05-23
usr_a_32210,A,0,0.00,107,6,36,Desktop,Paid,2026-05-23
usr_a_32211,A,0,0.00,113,5,32,Mobile,Email,2026-05-23
usr_a_32212,A,0,0.00,93,3,21,Mobile,Paid,2026-05-23
usr_a_32213,A,0,0.00,101,7,36,Mobile,Organic,2026-05-23
usr_a_32214,A,0,0.00,96,3,23,Desktop,Email,2026-05-23
usr_a_32215,A,0,0.00,97,3,17,Mobile,Organic,2026-05-23
usr_a_32216,A,0,0.00,100,6,36,Mobile,Organic,2026-05-23
usr_a_32217,A,0,0.00,92,4,34,Mobile,Organic,2026-05-23
usr_a_32218,A,0,0.00,97,7,26,Desktop,Paid,2026-05-23
usr_a_32219,A,1,43.17,93,4,29,Desktop,Organic,2026-05-23
usr_a_32220,A,0,0.00,113,4,36,Mobile,Email,2026-05-23
usr_a_32221,A,0,0.00,116,4,32,Desktop,Paid,2026-05-23
usr_a_32222,A,0,0.00,117,6,14,Mobile,Organic,2026-05-23
usr_a_32223,A,0,0.00,94,6,36,Mobile,Email,2026-05-23
usr_a_32224,A,0,0.00,111,7,34,Desktop,Paid,2026-05-23
usr_a_32225,A,0,0.00,95,8,31,Mobile,Paid,2026-05-23
usr_a_32226,A,0,0.00,105,7,18,Mobile,Organic,2026-05-23
usr_a_32227,A,0,0.00,117,4,15,Desktop,Paid,2026-05-23
usr_a_32228,A,0,0.00,99,8,34,Mobile,Paid,2026-05-23
usr_a_32229,A,0,0.00,95,6,25,Mobile,Paid,2026-05-23
usr_a_32230,A,0,0.00,109,4,36,Desktop,Organic,2026-05-23
usr_a_32231,A,0,0.00,104,4,29,Mobile,Organic,2026-05-23
usr_a_32232,A,0,0.00,91,4,29,Mobile,Paid,2026-05-23
usr_a_32233,A,0,0.00,102,3,28,Mobile,Paid,2026-05-23
usr_a_32234,A,0,0.00,90,7,19,Mobile,Paid,2026-05-23
usr_a_32235,A,1,37.83,95,8,12,Mobile,Organic,2026-05-23
usr_a_32236,A,0,0.00,109,3,18,Mobile,Organic,2026-05-23
usr_a_32237,A,0,0.00,97,8,32,Mobile,Paid,2026-05-23
usr_a_32238,A,0,0.00,99,3,23,Mobile,Organic,2026-05-23
usr_a_32239,A,0,0.00,98,8,24,Mobile,Organic,2026-05-23
usr_a_32240,A,0,0.00,109,7,21,Mobile,Organic,2026-05-23
usr_a_32241,A,0,0.00,96,4,29,Desktop,Paid,2026-05-23
usr_a_32242,A,0,0.00,101,3,14,Desktop,Paid,2026-05-23
usr_a_32243,A,0,0.00,106,7,24,Mobile,Paid,2026-05-23
usr_a_32244,A,0,0.00,99,6,25,Desktop,Organic,2026-05-23
usr_a_32245,A,0,0.00,102,6,24,Mobile,Organic,2026-05-23
usr_a_32246,A,0,0.00,93,3,13,Mobile,Organic,2026-05-23
usr_a_32247,A,0,0.00,119,7,23,Mobile,Paid,2026-05-23
usr_a_32248,A,1,40.47,108,5,27,Desktop,Organic,2026-05-23
usr_a_32249,A,0,0.00,95,7,23,Desktop,Email,2026-05-23
usr_a_32250,A,0,0.00,116,5,32,Mobile,Organic,2026-05-23
usr_a_32251,A,0,0.00,118,3,34,Mobile,Paid,2026-05-23
usr_a_32252,A,0,0.00,99,8,35,Mobile,Organic,2026-05-23
usr_a_32253,A,0,0.00,114,5,21,Mobile,Organic,2026-05-23
usr_a_32254,A,0,0.00,104,7,17,Mobile,Paid,2026-05-23
usr_a_32255,A,0,0.00,115,8,15,Mobile,Paid,2026-05-23
usr_a_32256,A,0,0.00,96,3,23,Desktop,Paid,2026-05-23
usr_a_32257,A,0,0.00,111,3,28,Mobile,Organic,2026-05-23
usr_a_32258,A,0,0.00,117,6,34,Mobile,Email,2026-05-23
usr_a_32259,A,0,0.00,107,5,34,Mobile,Organic,2026-05-23
usr_a_32260,A,0,0.00,106,3,17,Mobile,Email,2026-05-23
usr_a_32261,A,1,33.83,116,6,33,Desktop,Email,2026-05-23
usr_a_32262,A,0,0.00,118,6,14,Mobile,Email,2026-05-23
usr_a_32263,A,0,0.00,105,3,25,Mobile,Paid,2026-05-23
usr_a_32264,A,0,0.00,105,5,20,Mobile,Organic,2026-05-23
usr_a_32265,A,0,0.00,119,8,29,Mobile,Organic,2026-05-23
usr_a_32266,A,0,0.00,109,3,15,Desktop,Paid,2026-05-23
usr_a_32267,A,0,0.00,118,4,23,Mobile,Organic,2026-05-23
usr_a_32268,A,0,0.00,111,7,14,Mobile,Organic,2026-05-23
usr_a_32269,A,0,0.00,115,8,13,Desktop,Paid,2026-05-23
usr_a_32270,A,1,30.78,110,4,32,Mobile,Organic,2026-05-23
usr_a_32271,A,0,0.00,108,7,33,Mobile,Paid,2026-05-23
usr_a_32272,A,0,0.00,105,3,34,Mobile,Organic,2026-05-23
usr_a_32273,A,0,0.00,97,6,32,Mobile,Email,2026-05-23
usr_a_32274,A,0,0.00,99,3,16,Desktop,Organic,2026-05-23
usr_a_32275,A,0,0.00,100,6,20,Mobile,Paid,2026-05-23
usr_a_32276,A,0,0.00,93,6,15,Mobile,Organic,2026-05-23
usr_a_32277,A,0,0.00,92,8,13,Desktop,Paid,2026-05-23
usr_a_32278,A,0,0.00,118,6,33,Mobile,Paid,2026-05-23
usr_a_32279,A,1,58.27,107,8,23,Mobile,Paid,2026-05-23
usr_a_32280,A,0,0.00,119,5,29,Mobile,Organic,2026-05-23
usr_a_32281,A,0,0.00,107,4,24,Mobile,Organic,2026-05-23
usr_a_32282,A,0,0.00,111,8,24,Desktop,Organic,2026-05-23
usr_a_32283,A,0,0.00,106,3,22,Mobile,Organic,2026-05-23
usr_a_32284,A,0,0.00,93,5,35,Mobile,Organic,2026-05-23
usr_a_32285,A,0,0.00,100,6,15,Mobile,Organic,2026-05-23
usr_a_32286,A,0,0.00,109,6,20,Mobile,Paid,2026-05-23
usr_a_32287,A,0,0.00,99,7,26,Mobile,Email,2026-05-23
usr_a_32288,A,0,0.00,96,8,22,Mobile,Organic,2026-05-23
usr_a_32289,A,0,0.00,106,8,19,Desktop,Email,2026-05-23
usr_a_32290,A,1,40.40,96,3,20,Mobile,Paid,2026-05-23
usr_a_32291,A,0,0.00,99,4,15,Mobile,Paid,2026-05-23
usr_a_32292,A,0,0.00,94,7,19,Mobile,Organic,2026-05-23
